Variable,Code,Category,Datasource,Datasource Name,CodeNumber,Year,census_geom_year,GeometryLevel
"$15,000 to $19,999",B19001_004,Household Income,American Community Survey,acs/acs5,B19001_004,2022,2020,tract
"$15,000 to $24,999",B08119_022,"Transportation Mode: Car, truck, or van - carpooled",American Community Survey,acs/acs5,B08119_022,2022,2020,tract
"$15,000 to $24,999",B08119_013,"Transportation Mode: Car, truck, or van - drove alone",American Community Survey,acs/acs5,B08119_013,2022,2020,tract
"$15,000 to $24,999",B08119_031,Transportation Mode: Public transportation (excluding taxicab),American Community Survey,acs/acs5,B08119_031,2022,2020,tract
"$15,000 to $24,999",B08119_049,"Transportation Mode: Taxicab, motorcycle, bicycle, or other means",American Community Survey,acs/acs5,B08119_049,2022,2020,tract
"$15,000 to $24,999",B08119_040,Transportation Mode: Walked,American Community Survey,acs/acs5,B08119_040,2022,2020,tract
"$15,000 to $24,999",B08119_058,Transportation Mode: Worked from home,American Community Survey,acs/acs5,B08119_058,2022,2020,tract
"$150,000 to $199,999",B19001_016,Household Income,American Community Survey,acs/acs5,B19001_016,2022,2020,tract
"$20,000 to $24,999",B19001_005,Household Income,American Community Survey,acs/acs5,B19001_005,2022,2020,tract
"$200,000 or more",B19001_017,Household Income,American Community Survey,acs/acs5,B19001_017,2022,2020,tract
"$25,000 to $29,999",B19001_006,Household Income,American Community Survey,acs/acs5,B19001_006,2022,2020,tract
"$25,000 to $34,999",B08119_023,"Transportation Mode: Car, truck, or van - carpooled",American Community Survey,acs/acs5,B08119_023,2022,2020,tract
"$25,000 to $34,999",B08119_014,"Transportation Mode: Car, truck, or van - drove alone",American Community Survey,acs/acs5,B08119_014,2022,2020,tract
"$25,000 to $34,999",B08119_032,Transportation Mode: Public transportation (excluding taxicab),American Community Survey,acs/acs5,B08119_032,2022,2020,tract
"$25,000 to $34,999",B08119_050,"Transportation Mode: Taxicab, motorcycle, bicycle, or other means",American Community Survey,acs/acs5,B08119_050,2022,2020,tract
"$25,000 to $34,999",B08119_041,Transportation Mode: Walked,American Community Survey,acs/acs5,B08119_041,2022,2020,tract
"$25,000 to $34,999",B08119_059,Transportation Mode: Worked from home,American Community Survey,acs/acs5,B08119_059,2022,2020,tract
"$30,000 to $34,999",B19001_007,Household Income,American Community Survey,acs/acs5,B19001_007,2022,2020,tract
"$35,000 to $39,999",B19001_008,Household Income,American Community Survey,acs/acs5,B19001_008,2022,2020,tract
"$35,000 to $49,999",B08119_024,"Transportation Mode: Car, truck, or van - carpooled",American Community Survey,acs/acs5,B08119_024,2022,2020,tract
"$35,000 to $49,999",B08119_015,"Transportation Mode: Car, truck, or van - drove alone",American Community Survey,acs/acs5,B08119_015,2022,2020,tract
"$35,000 to $49,999",B08119_033,Transportation Mode: Public transportation (excluding taxicab),American Community Survey,acs/acs5,B08119_033,2022,2020,tract
"$35,000 to $49,999",B08119_051,"Transportation Mode: Taxicab, motorcycle, bicycle, or other means",American Community Survey,acs/acs5,B08119_051,2022,2020,tract
"$35,000 to $49,999",B08119_042,Transportation Mode: Walked,American Community Survey,acs/acs5,B08119_042,2022,2020,tract
"$35,000 to $49,999",B08119_060,Transportation Mode: Worked from home,American Community Survey,acs/acs5,B08119_060,2022,2020,tract
"$40,000 to $44,999",B19001_009,Household Income,American Community Survey,acs/acs5,B19001_009,2022,2020,tract
"$45,000 to $49,999",B19001_010,Household Income,American Community Survey,acs/acs5,B19001_010,2022,2020,tract
"$50,000 to $59,999",B19001_011,Household Income,American Community Survey,acs/acs5,B19001_011,2022,2020,tract
"$50,000 to $64,999",B08119_025,"Transportation Mode: Car, truck, or van - carpooled",American Community Survey,acs/acs5,B08119_025,2022,2020,tract
"$50,000 to $64,999",B08119_016,"Transportation Mode: Car, truck, or van - drove alone",American Community Survey,acs/acs5,B08119_016,2022,2020,tract
"$50,000 to $64,999",B08119_034,Transportation Mode: Public transportation (excluding taxicab),American Community Survey,acs/acs5,B08119_034,2022,2020,tract
"$50,000 to $64,999",B08119_052,"Transportation Mode: Taxicab, motorcycle, bicycle, or other means",American Community Survey,acs/acs5,B08119_052,2022,2020,tract
"$50,000 to $64,999",B08119_043,Transportation Mode: Walked,American Community Survey,acs/acs5,B08119_043,2022,2020,tract
"$50,000 to $64,999",B08119_061,Transportation Mode: Worked from home,American Community Survey,acs/acs5,B08119_061,2022,2020,tract
